"id","sex","grade","school","class_id","condition","status","pregunta_1","puntaje_1","pregunta_2","puntaje_2","pregunta_3","puntaje_3","pregunta_4","puntaje_4","pregunta_5","puntaje_5","pregunta_6","puntaje_6","pregunta_7","puntaje_7","pregunta_8","puntaje_8","pregunta_9","puntaje_9","pregunta_10","puntaje_10","pregunta_11","puntaje_11","pregunta_12","puntaje_12","pregunta_13","puntaje_13","pregunta_14","puntaje_14","pregunta_15","puntaje_15","pregunta_16","puntaje_16","pregunta_17","puntaje_17","puntaje_ambito_1","pregunta_18","puntaje_18","pregunta_18.1","puntaje_18.1","pregunta_18.2","puntaje_18.2","pregunta_19","puntaje_19","pregunta_19.1","puntaje_19.1","pregunta_19.2","puntaje_19.2","pregunta_20","puntaje_20","pregunta_20.1","puntaje_20.1","pregunta_20.2","puntaje_20.2","pregunta_21","puntaje_21","pregunta_21.1","puntaje_21.1","pregunta_21.2","puntaje_21.2","pregunta_22","puntaje_22","pregunta_22.1","puntaje_22.1","pregunta_22.2","puntaje_22.2","pregunta_23","puntaje_23","pregunta_23.1","puntaje_23.1","pregunta_23.2","puntaje_23.2","pregunta_24","puntaje_24","pregunta_24.1","puntaje_24.1","pregunta_24.2","puntaje_24.2","puntaje_ambito_2","pregunta_25","puntaje_25","pregunta_26","puntaje_26","pregunta_27","puntaje_27","pregunta_28","puntaje_28","pregunta_29","puntaje_29","pregunta_30","puntaje_30","pregunta_31","puntaje_31","pregunta_32","puntaje_32","pregunta_33","puntaje_33","pregunta_34","puntaje_34","pregunta_35","puntaje_35","pregunta_36","puntaje_36","pregunta_37","puntaje_37","pregunta_38","puntaje_38","pregunta_39","puntaje_39","pregunta_40","puntaje_40","pregunta_41","puntaje_41","pregunta_42","puntaje_42","pregunta_43","puntaje_43","pregunta_44","puntaje_44","pregunta_45","puntaje_45","pregunta_46","puntaje_46","pregunta_47","puntaje_47","pregunta_48","puntaje_48","pregunta_49","puntaje_49","pregunta_50","puntaje_50","pregunta_51","puntaje_51","pregunta_52","puntaje_52","pregunta_53","puntaje_53","pregunta_54","puntaje_54","pregunta_55","puntaje_55","pregunta_56","puntaje_56","pregunta_57","puntaje_57","pregunta_58","puntaje_58","pregunta_59","puntaje_59","puntaje_ambito_3","puntaje_total"
"mixk19","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,14,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,15,0,15,0,15,0,18,28,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,19,51
"mixk20","M","kinder","school3","school3_kinder","mixed","atypical",4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,1,1,2,0,12,1,0,1,0,1,0,2,0,2,0,2,0,3,0,7,0,7,0,4,0,3,0,10,0,4,0,0,0,0,0,15,0,0,0,17,0,18,0,18,0,18,0,0,0,NA,4,0,4,0,2,0,1,1,2,0,4,0,2,0,4,0,4,0,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,13
"mixk21","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,3,0,3,0,2,0,1,1,12,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,29,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,3,0,2,0,2,0,2,0,3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,15,48
"mixk22","M","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,3,0,3,0,3,0,3,0,3,0,3,0,3,0,9,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,10,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0,2,0,2,0,3,0,3,0,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,13,43
"mixk23","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,2,0,2,0,3,0,2,0,12,3,1,3,1,0,0,4,1,4,1,0,0,6,1,6,1,0,0,8,1,8,1,0,0,10,1,10,1,0,0,11,1,11,1,0,0,16,1,16,1,0,0,14,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,3,0,2,0,2,0,3,0,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,16,42
"mixk24","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,2,0,2,0,1,1,2,0,2,0,1,1,1,1,1,1,3,0,2,0,1,1,1,1,1,1,1,1,1,1,11,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,10,0,10,1,10,1,10,1,10,0,11,1,11,1,16,1,16,1,16,1,19,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,15,45
"mixk25","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,3,0,3,0,2,0,3,0,3,0,3,0,10,3,1,3,1,3,1,4,1,4,1,4,1,7,0,6,1,6,1,10,0,9,0,8,1,17,0,11,0,11,0,14,0,9,0,9,0,20,0,14,0,14,0,9,10,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,14,33
"mixk26","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,16,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,3,0,1,1,2,0,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,NA,0,19,56
"mixk27","F","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,72,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,3,0,2,0,3,0,28,66
"mixk28","M","kinder","school3","school3_kinder","mixed","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,12,0,11,1,16,1,16,1,16,1,20,29,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,3,0,2,0,1,1,2,0,1,1,2,0,2,0,2,0,2,0,2,0,2,0,3,0,20,57
"ppr501","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,0,2,0,1,1,2,0,2,0,2,0,3,0,25,63
"ppr502","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr503","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,4,0,4,0,4,0,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,18,40,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,32,67
"ppr504","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,1,1,2,0,2,0,27,65
"ppr505","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,3,0,3,0,27,65
"ppr506","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,40,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,32,70
"ppr507","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,2,0,1,1,2,0,1,1,2,0,2,0,28,66
"ppr508","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,31,69
"ppr509","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,31,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,33,71
"ppr510","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,2,0,1,1,31,69
"ppr511","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,40,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1,2,0,31,69
"ppr512","M","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr513","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,36,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,2,0,29,67
"ppr514","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,1,1,1,1,29,67
"ppr515","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,3,0,31,69
"ppr516","F","fifth","school1","school1_fifth","paper","rejected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ppr517","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,25,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,2,0,31,69
"ppr518","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,20,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,32,70
"ppr519","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1,1,1,1,1,1,1,1,2,0,3,0,1,1,2,0,2,0,3,0,3,0,3,0,3,0,2,0,24,62
"ppr520","F","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,31,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,1,1,2,0,2,0,1,1,29,67
"ppr521","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,1,1,1,1,1,2,0,2,0,30,68
"ppr522","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,33,71
"ppr523","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,33,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,2,0,29,67
"ppr524","M","fifth","school1","school1_fifth","paper","participant",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,3,1,3,1,3,1,4,1,4,1,4,1,6,1,6,1,6,1,8,1,8,1,8,1,10,1,10,1,10,1,11,1,11,1,11,1,16,1,16,1,16,1,21,30,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,32,70
